2020-05-31, 21:47:46, 214000000, 215000000, 1000000.00, 1, -11.32, -11.32
2020-05-31, 21:47:46, 215000000, 216000000, 1000000.00, 1, -11.22, -11.22
2020-05-31, 21:47:46, 216000000, 217000000, 1000000.00, 1, -11.20, -11.20
2020-05-31, 21:47:46, 217000000, 218000000, 1000000.00, 1, -11.69, -11.69
2020-05-31, 21:47:46, 218000000, 219000000, 1000000.00, 1, -11.76, -11.76
2020-05-31, 21:47:46, 219000000, 220000000, 1000000.00, 1, -11.84, -11.84
2020-05-31, 21:47:46, 220000000, 221000000, 1000000.00, 1, -11.85, -11.85
2020-05-31, 21:47:46, 221000000, 222000000, 1000000.00, 1, -11.75, -11.75
2020-05-31, 21:47:46, 222000000, 223000000, 1000000.00, 1, -11.82, -11.82
2020-05-31, 21:47:46, 223000000, 224000000, 1000000.00, 1, -11.85, -11.85
2020-05-31, 21:47:46, 224000000, 225000000, 1000000.00, 1, -11.77, -11.77
2020-05-31, 21:47:46, 225000000, 226000000, 1000000.00, 1, -11.65, -11.65
2020-05-31, 21:47:46, 226000000, 227000000, 1000000.00, 1, 5.30, 5.30
2020-05-31, 21:47:46, 227000000, 228000000, 1000000.00, 1, 4.99, 4.99
2020-05-31, 21:47:46, 228000000, 229000000, 1000000.00, 1, -1.70, -1.70
2020-05-31, 21:47:46, 229000000, 230000000, 1000000.00, 1, -11.31, -11.31
2020-05-31, 21:47:46, 230000000, 231000000, 1000000.00, 1, -10.37, -10.37
2020-05-31, 21:47:46, 231000000, 232000000, 1000000.00, 1, -11.05, -11.05
2020-05-31, 21:47:46, 232000000, 233000000, 1000000.00, 1, -11.20, -11.20
2020-05-31, 21:47:46, 233000000, 234000000, 1000000.00, 1, -11.17, -11.17
2020-05-31, 21:47:46, 234000000, 235000000, 1000000.00, 1, -11.03, -11.03
2020-05-31, 21:47:46, 235000000, 236000000, 1000000.00, 1, -10.12, -10.12
2020-05-31, 21:47:46, 236000000, 237000000, 1000000.00, 1, -10.55, -10.55
2020-05-31, 21:47:46, 237000000, 238000000, 1000000.00, 1, -9.93, -9.93
2020-05-31, 21:47:46, 238000000, 239000000, 1000000.00, 1, -10.64, -10.64
2020-05-31, 21:47:46, 239000000, 240000000, 1000000.00, 1, -10.64, -10.64
2020-05-31, 21:47:46, 240000000, 241000000, 1000000.00, 1, -10.37, -10.37
2020-05-31, 21:47:46, 241000000, 242000000, 1000000.00, 1, -9.60, -9.60
2020-05-31, 21:47:46, 242000000, 243000000, 1000000.00, 1, -10.24, -10.24
2020-05-31, 21:47:46, 243000000, 244000000, 1000000.00, 1, -10.08, -10.08
2020-05-31, 21:47:46, 244000000, 245000000, 1000000.00, 1, -8.46, -8.46
2020-05-31, 21:47:46, 245000000, 246000000, 1000000.00, 1, -10.50, -10.50
2020-05-31, 21:47:46, 246000000, 247000000, 1000000.00, 1, -10.32, -10.32
2020-05-31, 21:47:46, 247000000, 248000000, 1000000.00, 1, -9.47, -9.47
